suspectible,exposed,infected,carrier,dead,recovered,idx
3799976,0,4,5,0,15,5
3799975,1,4,5,0,15,5
3799975,1,4,5,0,15,5
3799975,1,4,5,0,15,5
3799975,1,4,5,0,15,5
3799975,0,4,5,0,16,5
3799975,0,4,5,0,16,5
3799975,0,4,5,0,16,5
3799975,0,4,5,0,16,5
3799975,0,3,5,0,17,5
3799975,0,2,5,0,18,5
3799975,0,2,5,0,18,5
3799975,0,1,5,0,19,5
3799975,0,1,5,0,19,5
3799975,0,1,5,0,19,5
3799975,0,1,5,0,19,5
3799975,0,1,5,0,19,5
3799975,0,1,5,0,19,5
3799975,0,1,5,0,19,5
3799975,0,1,5,0,19,5
3799975,0,1,5,0,19,5
3799975,0,1,5,0,19,5
3799975,0,1,5,0,19,5
3799975,0,1,5,0,19,5
3799975,0,1,5,0,19,5
3799975,0,1,5,0,19,5
3799975,0,1,5,0,19,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799975,0,0,5,0,20,5
3799985,5,5,5,0,0,6
3799985,5,5,5,0,0,6
3799985,4,6,5,0,0,6
3799985,2,6,7,0,0,6
3799984,3,6,7,0,0,6
3799983,3,7,7,0,0,6
3799983,2,7,8,0,0,6
3799982,2,7,9,0,0,6
3799972,12,7,9,0,0,6
3799964,20,7,9,0,0,6
3799955,26,7,10,0,2,6
3799946,29,10,12,0,3,6
3799935,35,13,14,0,3,6
3799921,43,15,18,0,3,6
3799905,54,18,20,0,3,6
3799883,68,22,23,0,4,6
3799861,73,29,31,0,6,6
3799832,91,35,34,0,8,6
3799806,101,44,36,0,13,6
3799778,113,50,44,0,15,6
3799737,134,62,46,0,21,6
3799703,141,77,56,0,23,6
3799649,174,84,66,0,27,6
3799594,204,98,70,0,34,6
3799522,239,116,83,0,40,6
3799446,264,134,109,0,47,6
3799365,309,149,118,0,59,6
3799264,353,175,135,0,73,6
3799169,379,204,164,0,84,6
3799041,437,237,186,1,98,6
3798916,473,265,228,1,117,6
3798744,553,298,263,1,141,6
3798562,625,333,307,1,172,6
3798352,714,380,343,1,210,6
3798098,816,455,391,1,239,6
3797823,954,501,443,1,278,6
3797529,1072,571,498,1,329,6
3797207,1203,653,567,1,369,6
3796829,1334,758,640,2,437,6
3796377,1556,846,724,2,495,6
3795871,1752,964,823,3,587,6
3795319,1994,1081,930,3,673,6
3794714,2246,1222,1041,4,773,6
3793986,2553,1391,1191,4,875,6
3793114,2946,1577,1348,4,1011,6
3792120,3399,1800,1531,4,1146,6
3791012,3876,2047,1745,6,1314,6
3789697,4478,2307,1978,6,1534,6
3788175,5191,2643,2248,7,1736,6
3786547,5862,3029,2587,7,1968,6
3784603,6714,3444,2996,9,2234,6
3782463,7634,3929,3420,10,2544,6
3779956,8689,4508,3949,13,2885,6
3776904,10151,5117,4515,15,3298,6
3773353,11795,5887,5229,19,3717,6
3769317,13661,6779,5945,24,4274,6
3764780,15601,7800,6922,29,4868,6
3759525,17865,9007,7987,38,5578,6
3753354,20553,10381,9267,40,6405,6
3746155,23840,11915,10756,42,7292,6
3738131,27307,13765,12422,47,8328,6
3728823,31358,15858,14396,51,9514,6
3717879,36108,18469,16590,60,10894,6
3705592,41247,21356,19183,67,12555,6
3691676,47096,24635,22030,80,14483,6
3675548,53744,28497,25489,93,16629,6
3656739,61572,33000,29487,103,19099,6
3635675,69987,38174,34034,123,22007,6
3611379,79696,44138,39314,140,25333,6
3584356,89861,50969,45455,166,29193,6
3553888,100891,58799,52520,189,33713,6
3519235,113482,67728,60449,219,38887,6
3481213,126546,77937,69201,253,44850,6
3438668,141020,89193,79086,298,51735,6
3391109,156725,101896,90216,341,59713,6
3339341,173137,115772,102208,405,69137,6
3283230,189343,131399,115650,473,79905,6
3223103,205202,148753,130326,548,92068,6
3158797,221336,167314,145923,648,105982,6
3090394,237513,186913,162773,737,121670,6
3018817,253601,207503,179890,835,139354,6
2944710,266417,230012,198154,948,159759,6
2869054,276750,253343,217248,1092,182513,6
2791499,284513,277630,236591,1264,208503,6
2712727,290857,301982,255827,1453,237154,6
2633417,295424,325940,274335,1653,269231,6
2554647,297839,349471,291789,1887,304367,6
2477742,296788,372013,308651,2146,342660,6
2401218,295349,392861,323486,2413,384673,6
2327309,290599,412380,336826,2708,430178,6
2255619,284343,429803,347747,3015,479473,6
2187198,276861,444716,355875,3353,531997,6
2121896,270083,455926,360201,3717,588177,6
2060668,262029,464157,362072,4135,646939,6
2003162,250147,471204,363008,4556,707923,6
1948745,236936,475813,361294,5046,772166,6
1898314,223101,477448,358018,5529,837590,6
1851072,211061,475221,351583,6007,905056,6
1807588,197739,471307,344081,6461,972824,6
1767425,184459,464491,335177,6985,1041463,6
1730444,174468,454949,322769,7513,1109857,6
1696675,162876,444171,310661,8043,1177574,6
1665413,151509,431497,297406,8551,1245624,6
1636938,140040,417816,283886,9065,1312255,6
1610707,129163,403322,269799,9557,1377452,6
1586838,119470,387282,255233,10050,1441127,6
1565044,110367,370323,240699,10560,1503007,6
1545331,101616,353267,225894,11048,1562844,6
1527507,93471,335891,211851,11494,1619786,6
1511162,85931,318429,197895,11919,1674664,6
1496312,79281,301006,184222,12333,1726846,6
1482715,73102,283444,171237,12710,1776792,6
1470495,67276,266499,158672,13107,1823951,6
1459400,61845,250136,146716,13474,1868429,6
1449466,56742,234001,135512,13816,1910463,6
1440258,52125,218478,125288,14147,1949704,6
1432008,47870,203894,115295,14490,1986443,6
1424544,43979,189554,105935,14807,2021181,6
1417815,40212,176449,97354,15088,2053082,6
1411591,37079,163893,89089,15377,2082971,6
1406029,33987,151613,81849,15622,2110900,6
1400913,31081,140266,75034,15850,2136856,6
1396391,28497,129581,68542,16074,2160915,6
1392222,26074,119423,62685,16286,2183310,6
1388500,23747,110293,57381,16467,2203612,6
1385099,21519,101663,52569,16648,2222502,6
1381978,19611,93637,48248,16823,2239703,6
1379046,18037,86271,43989,16971,2255686,6
1376413,16658,79406,40101,17107,2270315,6
1374087,15181,72800,36746,17224,2283962,6
1371904,13860,66965,33528,17326,2296417,6
1370026,12601,61519,30506,17430,2307918,6
1368277,11548,56449,27728,17525,2318473,6
1366685,10501,51834,25418,17617,2327945,6
1365225,9595,47596,23122,17711,2336751,6
1363933,8645,43790,21214,17794,2344624,6
1362742,7803,40226,19360,17871,2351998,6
1361619,7147,36884,17615,17930,2358805,6
1360581,6569,33828,16032,17984,2365006,6
1359679,6010,30984,14578,18022,2370727,6
1358911,5420,28431,13320,18065,2375853,6
1358198,4946,25906,12074,18112,2380764,6
1357494,4541,23671,11078,18165,2385051,6
1356945,4069,21638,10041,18204,2389103,6
1356394,3660,19778,9196,18240,2392732,6
1355899,3327,18080,8400,18273,2396021,6
1355427,3018,16581,7663,18297,2399014,6
1355042,2744,15182,6949,18326,2401757,6
1354661,2493,13836,6399,18358,2404253,6
1354319,2271,12671,5777,18376,2406586,6
1353993,2068,11584,5243,18390,2408722,6
1353719,1890,10614,4737,18411,2410629,6
1353434,1765,9691,4306,18430,2412374,6
1353230,1561,8877,3912,18447,2413973,6
1353029,1388,8085,3582,18465,2415451,6
1352821,1298,7354,3283,18479,2416765,6
1352631,1206,6711,2974,18485,2417993,6
1352468,1116,6096,2686,18494,2419140,6
1352312,1034,5536,2439,18509,2420170,6
1352191,916,5069,2178,18515,2421131,6
1352054,842,4638,1970,18527,2421969,6
1351931,768,4233,1777,18537,2422754,6
1351840,700,3831,1633,18542,2423454,6
1351769,624,3482,1491,18550,2424084,6
1351693,560,3180,1366,18559,2424642,6
1351610,523,2878,1233,18567,2425189,6
1351524,485,2594,1119,18570,2425708,6
1351460,422,2380,1027,18575,2426136,6
1351408,377,2180,963,18578,2426494,6
1351346,357,2006,875,18585,2426831,6
1351298,317,1835,807,18589,2427154,6
1351250,289,1669,729,18591,2427472,6
1351209,256,1519,681,18594,2427741,6
1351174,246,1366,618,18597,2427999,6
1351147,228,1236,555,18598,2428236,6
1351111,212,1109,503,18602,2428463,6
1351086,189,1031,465,18604,2428625,6
1351054,179,940,431,18605,2428791,6
1351032,162,854,403,18606,2428943,6
1351018,142,775,367,18607,2429091,6
3799985,5,5,5,0,0,7
3799985,5,5,5,0,0,7
3799985,4,6,5,0,0,7
3799985,2,8,5,0,0,7
3799985,2,8,5,0,0,7
3799985,1,8,6,0,0,7
3799984,1,8,7,0,0,7
3799984,1,8,7,0,0,7
3799984,1,8,7,0,0,7
3799983,2,7,6,0,2,7
3799982,2,6,6,0,4,7
3799982,2,5,6,0,5,7
3799982,1,6,5,0,6,7
3799982,1,6,5,0,6,7
3799982,0,7,5,0,6,7
3799982,0,7,5,0,6,7
3799982,0,6,5,0,7,7
3799982,0,5,5,0,8,7
3799982,0,4,5,0,9,7
3799982,0,4,5,0,9,7
3799982,0,4,5,0,9,7
3799982,0,4,5,0,9,7
3799982,0,4,5,0,9,7
3799982,0,4,5,0,9,7
3799982,0,3,5,0,10,7
3799982,0,3,5,0,10,7
3799982,0,2,5,0,11,7
3799982,0,2,5,0,11,7
3799982,0,2,5,0,11,7
3799982,0,2,5,0,11,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,1,5,0,12,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799982,0,0,5,0,13,7
3799985,5,5,5,0,0,8
3799985,5,5,5,0,0,8
3799985,4,6,5,0,0,8
3799985,2,8,5,0,0,8
3799985,2,8,5,0,0,8
3799985,1,8,6,0,0,8
3799985,0,8,7,0,0,8
3799982,3,8,7,0,0,8
3799981,4,7,7,0,1,8
3799981,4,7,7,0,1,8
3799980,4,6,8,0,2,8
3799975,9,5,8,0,3,8
3799969,15,5,7,0,4,8
3799965,16,7,8,0,4,8
3799957,19,9,11,0,4,8
3799947,28,9,12,0,4,8
3799933,35,13,15,0,4,8
3799926,39,14,16,0,5,8
3799918,38,18,19,0,7,8
3799906,45,20,22,0,7,8
3799895,48,23,26,0,8,8
3799875,61,26,27,0,11,8
3799849,74,35,30,0,12,8
3799824,88,37,37,0,14,8
3799793,105,39,44,0,19,8
3799773,107,49,50,0,21,8
3799740,122,58,54,0,26,8
3799698,152,62,56,0,32,8
3799653,161,80,72,0,34,8
3799585,206,90,78,0,41,8
3799523,221,110,98,0,48,8
3799433,265,129,119,0,54,8
3799335,324,144,133,0,64,8
3799188,424,154,153,0,81,8
3799040,500,187,180,0,93,8
3798849,605,220,219,0,107,8
3798638,710,262,261,0,129,8
3798379,848,322,296,0,155,8
3798139,937,390,352,0,182,8
3797843,1070,462,407,0,218,8
3797494,1221,536,488,0,261,8
3797125,1347,631,593,0,304,8
3796627,1612,741,669,0,351,8
3796096,1865,862,773,0,404,8
3795481,2151,991,898,0,479,8
3794781,2450,1166,1058,2,543,8
3793958,2814,1354,1227,2,645,8
3793027,3261,1538,1425,2,747,8
3792006,3667,1797,1630,2,898,8
3790784,4241,2050,1870,3,1052,8
3789311,4926,2373,2134,5,1251,8
3787631,5731,2732,2432,6,1468,8
3785672,6647,3177,2803,8,1693,8
3783419,7622,3708,3273,9,1969,8
3780820,8836,4271,3752,12,2309,8
3777870,10188,4906,4316,15,2705,8
3774411,11715,5695,5009,19,3151,8
3770530,13388,6552,5849,25,3656,8
3765762,15599,7628,6836,25,4150,8
3760214,18189,8834,7929,26,4808,8
3753959,20960,10313,9194,32,5542,8
3746663,24213,11929,10654,39,6502,8
3738316,27840,13929,12346,45,7524,8
3728825,31975,16116,14376,51,8657,8
3717824,36773,18606,16613,60,10124,8
3705396,41914,21562,19320,76,11732,8
3691317,47515,25021,22425,95,13627,8
3675258,53820,29024,26056,109,15733,8
3656774,61333,33543,29931,125,18294,8
3635838,69449,38834,34534,140,21205,8
3612138,78454,44809,39908,157,24534,8
3585130,88775,51811,45666,173,28445,8
3554846,100092,59450,52477,198,32937,8
3520985,112168,68348,60136,219,38144,8
3482832,125615,78366,68703,260,44224,8
3440825,139789,89519,78359,293,51215,8
3394696,154729,101853,89110,339,59273,8
3344077,170131,115654,101165,382,68591,8
3289306,186051,130694,114380,451,79118,8
3230221,202322,146917,128794,543,91203,8
3166883,218686,165216,143682,632,104901,8
3100401,233343,184805,159997,731,120723,8
3029950,247435,205612,177713,834,138456,8
2956303,262538,226691,194892,938,158638,8
2880702,273629,249624,213637,1071,181337,8
2803510,282769,273218,232477,1239,206787,8
2725573,292097,295602,250138,1421,235169,8
2647408,296802,319301,268412,1650,266427,8
2569242,298651,342847,286038,1896,301326,8
2492254,297677,365960,302558,2135,339416,8
2417433,293601,387185,318545,2393,380843,8
2343820,289241,406498,332031,2710,425700,8
2272912,282713,424133,343310,3014,473918,8
2204522,275111,439451,351874,3333,525709,8
2139297,266910,451837,357615,3685,580656,8
2077700,256257,462224,361213,4112,638494,8
2019437,247987,467996,361203,4591,698786,8
1964857,236644,471870,359809,5019,761801,8
1913917,223482,474120,356745,5456,826280,8
1866555,209482,473375,352110,5938,892540,8
1822280,196658,469967,344594,6417,960084,8
1781550,183781,464028,335300,6944,1028397,8
1744067,171645,455380,324651,7414,1096843,8
1709454,159572,445196,312809,7934,1165035,8
1677311,149805,432599,299175,8514,1232596,8
1648446,138985,418812,285053,9006,1299698,8
1621952,129302,403773,270528,9535,1364910,8
1597556,120209,387793,256128,10037,1428277,8
1575607,111184,371372,241319,10525,1489993,8
1555586,102828,354519,226212,10995,1549860,8
1537096,95243,337277,211845,11470,1607069,8
1520745,87593,319288,197991,11899,1662484,8
1505469,80934,301793,184719,12327,1714758,8
1491648,74651,284522,171885,12752,1764542,8
1479112,68695,267278,159733,13175,1812007,8
1467772,63129,250784,147935,13542,1856838,8
1457432,58176,234781,136836,13863,1898912,8
1448208,53327,219414,126420,14178,1938453,8
1439694,49032,204686,116607,14512,1975469,8
1431916,45167,190828,107442,14848,2009799,8
1424954,41493,177687,98755,15137,2041974,8
1418543,37896,165210,90816,15354,2072181,8
1412787,34800,153334,83404,15603,2100072,8
1407455,32065,141860,76574,15801,2126245,8
1402708,29363,131358,70281,16013,2150277,8
1398512,26811,121328,64639,16201,2172509,8
1394537,24649,112023,59190,16407,2193194,8
1390940,22551,103389,54033,16559,2212528,8
1387749,20650,95348,49359,16719,2230175,8
1384864,18841,87960,45128,16878,2246329,8
1382122,17370,80913,41195,17008,2261392,8
1379659,15811,74581,37717,17117,2275115,8
1377437,14494,68571,34518,17250,2287730,8
1375335,13246,63065,31505,17361,2299488,8
1373435,12021,57933,28840,17456,2310315,8
1371748,10972,53195,26338,17547,2320200,8
1370229,9977,48847,24181,17638,2329128,8
1368854,9071,44715,22227,17720,2337413,8
1367628,8209,41122,20307,17795,2344939,8
1366514,7472,37725,18450,17867,2351972,8
1365470,6805,34636,16812,17929,2358348,8
1364570,6197,31721,15272,17976,2364264,8
1363746,5573,29029,14019,18042,2369591,8
1362945,5047,26640,12857,18086,2374425,8
1362244,4583,24417,11696,18121,2378939,8
1361623,4119,22280,10649,18171,2383158,8
1361032,3772,20391,9638,18207,2386960,8
1360484,3480,18757,8712,18227,2390340,8
1359976,3197,17131,7908,18259,2393529,8
1359514,2990,15600,7217,18293,2396386,8
1359127,2700,14232,6569,18315,2399057,8
1358749,2458,13001,5945,18345,2401502,8
1358461,2177,11923,5437,18357,2403645,8
1358168,2004,10828,4940,18383,2405677,8
1357899,1831,9837,4506,18398,2407529,8
1357651,1669,9040,4134,18412,2409094,8
1357445,1498,8214,3776,18423,2410644,8
1357226,1394,7494,3431,18440,2412015,8
1357015,1296,6808,3153,18447,2413281,8
1356838,1197,6255,2874,18463,2414373,8
1356675,1111,5688,2599,18473,2415454,8
1356538,978,5225,2384,18483,2416392,8
1356420,843,4791,2198,18491,2417257,8
1356275,781,4358,2027,18503,2418056,8
1356163,712,3997,1861,18513,2418754,8
1356055,658,3653,1703,18522,2419409,8
1355961,607,3307,1521,18525,2420079,8
1355875,562,2984,1385,18532,2420662,8
1355781,526,2704,1278,18540,2421171,8
1355703,496,2451,1166,18544,2421640,8
1355646,434,2211,1087,18547,2422075,8
1355582,394,2032,996,18548,2422448,8
1355533,349,1825,919,18551,2422823,8
1355479,332,1645,819,18556,2423169,8
1355432,311,1520,744,18558,2423435,8
1355398,284,1406,672,18560,2423680,8
1355353,264,1284,606,18562,2423931,8
1355327,229,1194,549,18567,2424134,8
1355298,202,1094,504,18570,2424332,8
1355267,195,992,452,18571,2424523,8
3799985,5,5,5,0,0,9
3799985,5,5,5,0,0,9
3799985,4,6,5,0,0,9
3799985,2,6,7,0,0,9
3799984,3,6,7,0,0,9
3799984,2,7,7,0,0,9
3799984,0,9,7,0,0,9
3799984,0,9,7,0,0,9
3799984,0,9,6,0,1,9
3799984,0,9,6,0,1,9
3799984,0,8,6,0,2,9
3799983,1,7,6,0,3,9
3799983,1,7,5,0,4,9
3799983,1,7,5,0,4,9
3799983,0,8,5,0,4,9
3799983,0,8,5,0,4,9
3799983,0,8,5,0,4,9
3799983,0,7,5,0,5,9
3799983,0,5,5,0,7,9
3799983,0,5,5,0,7,9
3799983,0,4,5,0,8,9
3799983,0,4,5,0,8,9
3799983,0,4,5,0,8,9
3799983,0,4,5,0,8,9
3799983,0,3,5,0,9,9
3799983,0,3,5,0,9,9
3799983,0,2,5,0,10,9
3799982,1,2,5,0,10,9
3799982,1,1,5,0,11,9
3799982,1,1,5,0,11,9
3799982,1,1,5,0,11,9
3799982,0,1,6,0,11,9
3799980,2,0,6,0,12,9
3799978,4,0,5,0,13,9
3799978,4,0,5,0,13,9
3799978,4,0,5,0,13,9
3799978,4,0,5,0,13,9
3799978,3,1,5,0,13,9
3799978,3,1,5,0,13,9
3799978,3,1,5,0,13,9
3799978,3,1,5,0,13,9
3799978,3,1,5,0,13,9
3799978,2,1,6,0,13,9
3799978,1,2,6,0,13,9
3799978,1,2,6,0,13,9
3799978,0,3,5,0,14,9
3799978,0,3,5,0,14,9
3799978,0,3,5,0,14,9
3799978,0,3,5,0,14,9
3799978,0,3,5,0,14,9
3799978,0,3,5,0,14,9
3799978,0,3,5,0,14,9
3799978,0,3,5,0,14,9
3799978,0,2,5,0,15,9
3799978,0,2,5,0,15,9
3799978,0,2,5,0,15,9
3799977,1,2,5,0,15,9
3799977,1,2,5,0,15,9
3799977,1,2,5,0,15,9
3799977,0,2,6,0,15,9
3799977,0,2,6,0,15,9
3799976,1,1,6,0,16,9
3799975,2,1,6,0,16,9
3799975,2,1,6,0,16,9
3799975,2,1,6,0,16,9
3799975,2,1,6,0,16,9
3799975,0,1,7,0,17,9
3799975,0,1,7,0,17,9
3799974,1,1,7,0,17,9
3799974,1,1,6,0,18,9
3799973,2,1,6,0,18,9
3799973,2,1,6,0,18,9
3799973,1,2,6,0,18,9
3799972,2,1,5,0,20,9
3799972,1,2,5,0,20,9
3799972,1,2,5,0,20,9
3799972,1,2,5,0,20,9
3799972,1,2,5,0,20,9
3799972,1,2,5,0,20,9
3799972,1,2,5,0,20,9
3799972,1,2,5,0,20,9
3799972,1,2,5,0,20,9
3799972,0,2,6,0,20,9
3799972,0,2,6,0,20,9
3799972,0,2,6,0,20,9
3799972,0,1,6,0,21,9
3799972,0,1,6,0,21,9
3799972,0,1,6,0,21,9
3799972,0,1,6,0,21,9
3799972,0,1,6,0,21,9
3799972,0,1,6,0,21,9
3799971,1,1,6,0,21,9
3799970,2,1,6,0,21,9
