suspectible,exposed,infected,carrier,dead,recovered,idx
3799980,3,6,7,0,4,6
3799979,4,6,7,0,4,6
3799977,5,6,8,0,4,6
3799975,6,7,8,0,4,6
3799975,5,5,8,0,7,6
3799975,3,5,8,0,9,6
3799974,4,5,8,0,9,6
3799973,4,6,8,0,9,6
3799972,4,6,8,0,10,6
3799969,7,5,8,0,11,6
3799968,8,5,7,0,12,6
3799968,5,6,8,0,13,6
3799968,3,8,7,0,14,6
3799963,7,9,7,0,14,6
3799963,6,9,7,0,15,6
3799961,7,9,8,0,15,6
3799960,7,9,9,0,15,6
3799956,9,11,9,0,15,6
3799956,7,10,10,0,17,6
3799953,9,10,10,0,18,6
3799947,13,9,12,0,19,6
3799944,13,10,12,0,21,6
3799939,15,12,11,0,23,6
3799936,15,13,12,0,24,6
3799925,23,13,15,0,24,6
3799917,26,14,16,0,27,6
3799909,29,18,16,0,28,6
3799905,27,21,18,0,29,6
3799899,32,20,18,0,31,6
3799892,34,23,19,0,32,6
3799883,35,28,20,0,34,6
3799868,41,34,23,0,34,6
3799858,42,37,25,0,38,6
3799846,47,41,24,0,42,6
3799837,48,41,26,0,48,6
3799826,53,45,26,0,50,6
3799815,49,50,31,0,55,6
3799803,50,56,33,0,58,6
3799784,61,56,34,0,65,6
3799770,61,61,40,0,68,6
3799755,63,71,39,0,72,6
3799734,75,72,44,0,75,6
3799719,76,76,43,0,86,6
3799696,84,74,53,0,93,6
3799673,88,81,55,0,103,6
3799651,93,80,66,0,110,6
3799626,103,85,69,1,116,6
3799604,105,87,75,1,128,6
3799572,107,99,85,1,136,6
3799532,129,104,91,1,143,6
3799485,158,104,97,1,155,6
3799427,188,113,101,1,170,6
3799363,214,131,113,1,178,6
3799295,250,140,117,1,197,6
3799237,263,151,134,1,214,6
3799167,293,172,141,1,226,6
3799083,306,202,165,1,243,6
3798975,354,224,179,1,267,6
3798895,358,249,205,1,292,6
3798771,398,279,234,1,317,6
3798632,469,305,263,1,330,6
3798464,545,341,292,1,357,6
3798270,654,360,330,1,385,6
3798063,735,406,362,1,433,6
3797819,842,463,413,1,462,6
3797548,974,524,448,1,505,6
3797250,1110,597,485,2,556,6
3796966,1206,657,557,3,611,6
3796641,1285,766,628,3,677,6
3796254,1425,846,716,4,755,6
3795818,1584,944,801,4,849,6
3795295,1781,1078,915,4,927,6
3794709,2025,1197,1023,8,1038,6
3794057,2316,1325,1141,9,1152,6
3793362,2597,1459,1271,10,1301,6
3792550,2945,1623,1431,11,1440,6
3791648,3292,1837,1613,12,1598,6
3790754,3533,2059,1855,14,1785,6
3789617,4048,2293,2039,18,1985,6
3788348,4576,2593,2273,19,2191,6
3787027,5026,2920,2555,23,2449,6
3785535,5520,3286,2905,24,2730,6
3783830,6176,3654,3219,27,3094,6
3781945,6844,4096,3656,28,3431,6
3779857,7629,4569,4085,29,3831,6
3777521,8470,5166,4531,33,4279,6
3774954,9382,5801,5042,37,4784,6
3772128,10349,6520,5605,40,5358,6
3768930,11506,7272,6254,42,5996,6
3765294,12923,8174,6918,47,6644,6
3761300,14407,9046,7681,50,7516,6
3756994,15909,10094,8532,54,8417,6
3752134,17654,11211,9466,62,9473,6
3746929,19293,12571,10583,70,10554,6
3740974,21243,13987,11917,80,11799,6
3734309,23572,15546,13343,87,13143,6
3726897,26192,17271,14818,103,14719,6
3718607,29082,19247,16531,115,16418,6
3709557,32262,21319,18389,133,18340,6
3699599,35745,23618,20410,149,20479,6
3688633,39223,26375,22737,167,22865,6
3676478,42994,29424,25394,175,25535,6
3663173,47094,32808,28347,190,28388,6
3648257,51829,36475,31510,212,31717,6
3632117,57017,40433,34858,237,35338,6
3614424,62358,44834,38742,259,39383,6
3594855,68317,49753,42976,285,43814,6
3573819,74227,55282,47531,317,48824,6
3551065,80308,61264,52600,358,54405,6
3526219,87370,67441,57880,393,60697,6
3499737,94032,74552,63789,438,67452,6
3470877,101298,82070,70217,490,75048,6
3440376,108931,89968,76558,546,83621,6
3407581,116511,98714,83623,597,92974,6
3372892,124213,107722,91095,671,103407,6
3336733,131508,117090,98925,747,114997,6
3298422,138545,127287,107498,832,127416,6
3258238,146135,137602,115947,922,141156,6
3216766,152676,148675,124747,1014,156122,6
3173791,159234,159878,133552,1109,172436,6
3129680,164877,171434,142587,1231,190191,6
3084236,170058,183316,151602,1350,209438,6
3038029,174543,195121,160436,1487,230384,6
2991892,177711,206778,169198,1628,252793,6
2945002,180353,218049,177964,1793,276839,6
2898099,182214,229320,185826,1977,302564,6
2851371,182953,239956,193597,2149,329974,6
2804603,183345,250272,200413,2347,359020,6
2758821,183120,259340,206258,2543,389918,6
2713542,181327,268346,212036,2793,421956,6
2669575,178350,276402,216657,3053,455963,6
2626328,175212,283390,220203,3308,491559,6
2584543,171789,288730,222578,3559,528801,6
2544220,167204,293177,224452,3829,567118,6
2505111,162260,296941,225267,4096,606325,6
2467629,157289,299405,224807,4364,646506,6
2431618,151975,300412,223683,4625,687687,6
3799985,5,5,5,0,0,7
3799985,5,5,5,0,0,7
3799985,4,6,5,0,0,7
3799985,2,7,6,0,0,7
3799985,2,7,6,0,0,7
3799985,1,8,6,0,0,7
3799985,0,8,7,0,0,7
3799985,0,8,7,0,0,7
3799982,3,8,7,0,0,7
3799981,3,9,7,0,0,7
3799981,3,8,6,0,2,7
3799981,3,6,6,0,4,7
3799980,4,6,6,0,4,7
3799980,3,6,7,0,4,7
3799979,3,7,7,0,4,7
3799979,2,7,8,0,4,7
3799975,5,7,8,0,5,7
3799974,6,6,8,0,6,7
3799970,10,4,8,0,8,7
3799969,9,5,9,0,8,7
3799962,14,6,8,0,10,7
3799961,12,8,9,0,10,7
3799956,14,10,10,0,10,7
3799953,15,11,11,0,10,7
3799952,11,13,12,0,12,7
3799946,14,16,11,0,13,7
3799944,13,18,11,0,14,7
3799943,11,17,14,0,15,7
3799935,17,14,16,0,18,7
3799923,26,16,16,0,19,7
3799912,33,17,19,0,19,7
3799903,35,22,19,0,21,7
3799890,41,23,24,0,22,7
3799871,55,23,25,0,26,7
3799847,72,25,25,0,31,7
3799818,92,28,30,0,32,7
3799793,97,31,43,0,36,7
3799755,120,40,47,0,38,7
3799719,134,46,58,0,43,7
3799666,158,54,75,0,47,7
3799625,168,73,86,0,48,7
3799577,189,82,98,0,54,7
3799518,207,98,114,0,63,7
3799443,238,120,130,0,69,7
3799375,264,135,140,0,86,7
3799283,306,163,148,0,100,7
3799200,334,187,163,0,116,7
3799111,358,206,192,0,133,7
3798993,404,236,220,0,147,7
3798877,452,258,242,0,171,7
3798738,519,282,267,0,194,7
3798595,563,316,297,0,229,7
3798420,634,366,320,0,260,7
3798260,673,412,357,0,298,7
3798039,765,469,396,0,331,7
3797806,869,514,428,0,383,7
3797532,990,578,472,0,428,7
3797255,1095,646,518,0,486,7
3796949,1208,721,568,1,553,7
3796630,1327,796,618,2,627,7
3796264,1442,895,698,2,699,7
3795841,1592,1003,784,3,777,7
3795370,1773,1115,871,3,868,7
3794877,1931,1241,971,3,977,7
3794305,2168,1354,1062,3,1108,7
3793774,2306,1496,1173,5,1246,7
3793072,2544,1657,1339,5,1383,7
3792289,2850,1825,1480,6,1550,7
3791465,3129,2013,1667,9,1717,7
3790392,3636,2215,1825,10,1922,7
3789321,4008,2463,2040,11,2157,7
3788064,4516,2729,2291,11,2389,7
3786657,5100,3000,2567,15,2661,7
3785149,5704,3315,2865,16,2951,7
3783424,6336,3718,3206,16,3300,7
3781485,7050,4135,3614,17,3699,7
3779426,7766,4643,4050,17,4098,7
3777114,8575,5187,4538,18,4568,7
3774461,9628,5727,5085,24,5075,7
3771513,10751,6354,5704,26,5652,7
3767977,12154,7145,6409,30,6285,7
3764144,13659,7989,7131,39,7038,7
3759975,15115,8958,8064,43,7845,7
3755220,16859,10125,8998,49,8749,7
3749934,18787,11487,9970,55,9767,7
3744022,21015,12920,11096,60,10887,7
3737644,23232,14532,12410,71,12111,7
3730480,25545,16348,14071,75,13481,7
3722438,28406,18250,15737,82,15087,7
3713754,31361,20339,17604,88,16854,7
3703948,34559,22733,19809,99,18852,7
3693137,38153,25418,22111,113,21068,7
3680937,42179,28555,24643,131,23555,7
3667927,46219,31883,27445,155,26371,7
3653297,50888,35543,30581,172,29519,7
3637374,55962,39506,33939,195,33024,7
3619871,61678,43775,37522,214,36940,7
3600780,67493,48549,41581,240,41357,7
3580038,73197,54131,46204,265,46165,7
3557542,79394,59974,51144,306,51640,7
3532951,86350,66246,56486,339,57628,7
3506438,93333,73042,62486,388,64313,7
3477987,100739,80447,68687,434,71706,7
3446910,109467,88053,75019,493,80058,7
3414441,117426,96356,82002,536,89239,7
3379695,125351,105670,89399,609,99276,7
3343398,132428,115564,97637,667,110306,7
3305082,139258,126277,106027,751,122605,7
3264744,146503,137156,114659,842,136096,7
3222509,154092,148002,123641,935,150821,7
3179009,160196,160067,133008,1045,166675,7
3134502,166327,171814,142007,1147,184203,7
3088872,171516,183792,151028,1302,203490,7
3042394,176027,196074,160040,1449,224016,7
2995236,179551,208174,169265,1599,246175,7
2948110,181755,220237,178059,1763,270076,7
2900521,183541,231795,186342,1921,295880,7
2853022,184691,242583,194340,2108,323256,7
2805759,185506,252684,201188,2306,352557,7
2759049,186053,261752,207028,2503,383615,7
2713435,184288,270671,212746,2729,416131,7
2668929,181597,278744,217202,2952,450576,7
2625523,177910,285636,221094,3229,486608,7
2583460,173495,291491,224104,3496,523954,7
2542968,168142,296511,226339,3755,562285,7
2503703,163503,299743,227050,4053,601948,7
2465653,159218,301960,226602,4348,642219,7
2429678,154971,302075,224780,4649,683847,7
2395554,148655,302146,222744,4952,725949,7
2362943,143220,300685,219093,5280,768779,7
2332178,136760,298027,215148,5604,812283,7
2302778,130185,294780,210730,5927,855600,7
2275389,123258,290734,205502,6256,898861,7
2249454,117037,285314,200098,6587,941510,7
2224935,110734,279339,193771,6928,984293,7
2202159,104357,272696,187592,7248,1025948,7
2180616,98896,265104,180463,7574,1067347,7
2160614,93367,256944,173025,7903,1108147,7
2142110,87735,248681,165834,8217,1147423,7
2124463,82792,239775,158433,8512,1186025,7
2108123,77947,230569,150675,8827,1223859,7
2092935,73548,220872,143154,9121,1260370,7
2079064,68852,211315,135864,9421,1295484,7
2065980,64515,201932,128654,9689,1329230,7
2053702,60647,192414,121454,9941,1361842,7
2042298,56910,183007,114414,10208,1393163,7
2031581,53675,173801,107747,10463,1422733,7
2021624,50502,165011,101229,10692,1450942,7
2012850,47177,156564,94695,10928,1477786,7
2004368,44125,148134,88833,11168,1503372,7
3799985,5,5,5,0,0,8
3799985,5,5,5,0,0,8
3799985,4,5,6,0,0,8
3799985,2,6,7,0,0,8
3799984,3,6,7,0,0,8
3799982,4,6,8,0,0,8
3799982,3,6,8,0,1,8
3799981,3,7,8,0,1,8
3799981,3,7,8,0,1,8
3799981,3,7,7,0,2,8
3799981,3,6,7,0,3,8
3799981,2,6,6,0,5,8
3799980,1,6,8,0,5,8
3799979,2,4,8,0,7,8
3799976,5,4,8,0,7,8
3799976,5,4,8,0,7,8
3799974,7,4,8,0,7,8
3799974,6,3,9,0,8,8
3799974,4,4,8,0,10,8
3799974,3,4,8,0,11,8
3799974,2,4,9,0,11,8
3799974,0,6,9,0,11,8
3799971,3,6,9,0,11,8
3799971,3,6,8,0,12,8
3799970,3,4,9,0,14,8
3799969,2,6,9,0,14,8
3799968,4,6,8,0,14,8
3799968,3,7,8,0,14,8
3799968,3,6,7,0,16,8
3799968,2,6,7,0,17,8
3799965,4,7,7,0,17,8
3799962,7,6,7,0,18,8
3799959,9,6,8,0,18,8
3799954,12,6,9,0,19,8
3799946,19,6,9,0,20,8
3799939,21,9,11,0,20,8
3799929,26,12,13,0,20,8
3799922,29,13,16,0,20,8
3799907,36,14,23,0,20,8
3799888,54,15,23,0,20,8
3799870,62,19,28,0,21,8
3799854,64,24,35,0,23,8
3799833,75,26,42,0,24,8
3799803,91,34,44,0,28,8
3799790,91,39,48,0,32,8
3799757,108,45,51,0,39,8
3799736,108,54,59,0,43,8
3799708,113,62,72,0,45,8
3799678,120,68,82,0,52,8
3799651,128,66,88,1,66,8
3799622,125,80,98,1,74,8
3799586,135,92,109,1,77,8
3799536,164,95,114,1,90,8
3799485,177,106,127,1,104,8
3799409,220,123,133,1,114,8
3799333,260,136,135,1,135,8
3799257,290,150,149,2,152,8
3799166,330,167,169,2,166,8
3799067,373,186,187,2,185,8
3798952,414,205,215,2,212,8
3798814,470,243,242,2,229,8
3798683,517,283,266,2,249,8
3798529,570,330,290,3,278,8
3798348,640,378,323,3,308,8
3798145,721,419,362,3,350,8
3797923,815,468,408,3,383,8
3797659,914,546,453,3,425,8
3797397,1020,610,487,3,483,8
3797102,1126,669,565,3,535,8
3796763,1246,741,637,3,610,8
3796369,1386,828,728,3,686,8
3795939,1567,916,805,4,769,8
3795468,1763,1028,883,7,851,8
3794972,1921,1145,984,8,970,8
3794381,2140,1286,1105,8,1080,8
3793756,2354,1450,1227,8,1205,8
3793036,2634,1631,1359,8,1332,8
3792224,2973,1810,1505,10,1478,8
3791300,3389,2003,1659,11,1638,8
3790344,3722,2235,1859,13,1827,8
3789274,4106,2466,2100,15,2039,8
3788043,4494,2774,2373,19,2297,8
3786674,5031,3070,2621,22,2582,8
3785125,5610,3417,2943,23,2882,8
3783350,6298,3809,3315,24,3204,8
3781456,6990,4251,3665,24,3614,8
3779305,7817,4734,4105,26,4013,8
3776898,8711,5267,4563,31,4530,8
3774250,9672,5916,5112,33,5017,8
3771327,10787,6567,5670,34,5615,8
3768072,11992,7318,6307,42,6269,8
3764399,13334,8209,7015,46,6997,8
3760318,14793,9168,7892,57,7772,8
3755684,16507,10264,8811,61,8673,8
3750603,18324,11561,9718,65,9729,8
3745014,20281,12900,10876,75,10854,8
3738810,22419,14339,12229,85,12118,8
3731751,24951,16066,13620,96,13516,8
3724037,27621,17932,15313,105,14992,8
3715260,30651,20068,17198,118,16705,8
3705542,34027,22436,19250,132,18613,8
3694966,37550,25022,21569,148,20745,8
3683399,41084,27909,24203,159,23246,8
3670250,45472,31069,27051,182,25976,8
3655768,50230,34687,30092,201,29022,8
3640010,55287,38612,33369,223,32499,8
3622655,60688,43092,37102,240,36223,8
3603742,66428,47937,41086,265,40542,8
3583387,72105,53309,45530,293,45376,8
3560990,78664,59033,50151,315,50847,8
3537058,85122,65415,55239,357,56809,8
3511688,91319,72248,60872,396,63477,8
3483458,98923,79470,66947,452,70750,8
3453760,106250,87250,73481,499,78760,8
3421887,113744,95763,80202,557,87847,8
3388262,121251,104805,87470,610,97602,8
3352812,128662,114015,95206,662,108643,8
3315086,137287,123238,103006,741,120642,8
3275404,147126,132557,110262,822,133829,8
3234658,153858,143302,118988,924,148270,8
3192521,159711,154730,128054,1021,163963,8
3148916,165038,166470,137328,1133,181115,8
3104028,170258,178186,146699,1247,199582,8
3058377,174245,190252,156105,1387,219634,8
3012105,177287,202477,165469,1544,241118,8
2964980,180088,214424,174352,1713,264443,8
2917882,182030,226224,182638,1868,289358,8
2870741,183194,237136,190634,2063,316232,8
2823719,183869,247643,197852,2232,344685,8
2777419,183139,257542,204688,2430,374782,8
2732008,181341,266842,210819,2624,406366,8
2687188,179448,275303,215515,2856,439690,8
2643580,177089,281992,219321,3112,474906,8
2601640,173210,288012,222327,3390,511421,8
2560590,169748,293012,223937,3654,549059,8
2521113,166551,296102,223862,3926,588446,8
2483516,162413,297926,222916,4228,629001,8
2447366,156883,298890,222185,4572,670104,8
2412461,150622,299292,220759,4892,711974,8
2379598,144054,298469,218348,5166,754365,8
2347986,137260,297090,215462,5510,796692,8
2318033,130980,294206,211486,5850,839445,8
2289692,124868,290260,206644,6160,882376,8
2262923,119018,285493,201114,6497,924955,8
2237738,113092,279823,195469,6818,967060,8
2214439,106875,273400,189032,7171,1009083,8
2192374,100934,266245,182502,7492,1050453,8
2171641,95888,258114,175432,7829,1091096,8
2152446,90429,249905,168102,8133,1130985,8
2134205,85425,241423,160936,8428,1169583,8
